Date,Open,High,Low,Close,Adj Close,Volume
8/21/2020,96.57,97.589996,95.050003,95.629997,95.629997,6789900
8/24/2020,96.43,97.459999,94.989998,96.220001,96.220001,6829300
8/25/2020,96.650002,98.449997,96.260002,98.239998,98.239998,3663900
8/26/2020,98.720001,99.199997,97.629997,97.940002,97.940002,2943200
8/27/2020,99.720001,99.720001,97.660004,99,99,4962900
8/28/2020,99.260002,100.169998,98.260002,100.160004,100.160004,3014400
8/31/2020,100.019997,101.040001,98.830002,99.580002,99.580002,4930400
9/1/2020,99.440002,99.989998,98.639999,99.370003,99.370003,4219200
9/2/2020,100,103.629997,99.410004,103.129997,103.129997,4505600
9/3/2020,103.169998,103.370003,99.370003,100.660004,100.660004,7170800
9/4/2020,101.050003,101.790001,98.029999,99.029999,99.029999,5882800
9/8/2020,97.580002,97.959999,94.739998,94.980003,94.980003,7057100
9/9/2020,96.830002,96.830002,94.639999,96.43,96.43,4582600
9/10/2020,96.82,98.769997,94.480003,95,95,4106900
9/11/2020,95.410004,96.07,92.150002,93.059998,93.059998,6057700
9/14/2020,94.75,97.690002,94.190002,97.169998,97.169998,5031100
9/15/2020,98.239998,101.410004,98,100.589996,100.589996,5667000
9/16/2020,101.059998,103.349998,100.839996,102.260002,102.260002,7866700
9/17/2020,100.139999,103.860001,99.730003,103.800003,103.800003,6920900
9/18/2020,104.160004,104.699997,101.900002,103.5,103.5,15881900
9/21/2020,101.239998,102,98.160004,99.610001,99.610001,6951800
9/22/2020,100.07,101.199997,98.459999,101.089996,101.089996,3664000
9/23/2020,100.559998,101.370003,98.5,99.349998,99.349998,4648400
9/24/2020,98.169998,99.669998,96.769997,98.279999,98.279999,4944800
9/25/2020,98,102.5,97.540001,102.129997,102.129997,4459400
9/28/2020,104,104.669998,103.190002,104.07,104.07,3650000
9/29/2020,103.580002,104.739998,103.410004,103.589996,103.589996,3660200
9/30/2020,103.959999,104.25,102.07,103.050003,103.050003,5067300
10/1/2020,104.290001,105.800003,103.379997,104.25,104.25,2943600
10/2/2020,101.900002,102.949997,100.900002,101.650002,101.650002,3257200
10/5/2020,102.800003,102.989998,100.059998,100.82,100.82,4268000
10/6/2020,102.660004,104.739998,101.860001,102.360001,102.360001,4581500
10/7/2020,102.959999,103.629997,101.779999,102.419998,102.419998,3744200
10/8/2020,103.330002,104.199997,102.639999,103.389999,103.389999,2680500
10/9/2020,103.879997,105.269997,103.150002,105.110001,105.110001,2484700
10/12/2020,105.589996,107.199997,104.559998,106.68,106.68,4772500
10/13/2020,106.75,107.080002,104.709999,104.760002,104.760002,4155000
10/14/2020,104.760002,105.330002,101.800003,102.709999,102.709999,4643400
10/15/2020,101.230003,102.059998,100.32,101.809998,101.809998,3689000
10/16/2020,102.309998,103.529999,101,101.220001,101.220001,2885400
10/19/2020,101.360001,101.519997,98.459999,98.739998,98.739998,3800200
10/20/2020,99.110001,100.230003,98.360001,99.529999,99.529999,2889400
10/21/2020,98.889999,100.599998,98.639999,99.360001,99.360001,3907700
10/22/2020,99.5,101.059998,98.400002,100.879997,100.879997,3174300
10/23/2020,101.410004,101.900002,100.190002,101.18,101.18,2232900
10/26/2020,99.889999,100.050003,96.720001,98.379997,98.379997,4897700
10/27/2020,98.510002,99.529999,96.25,96.610001,96.610001,6889300
10/28/2020,97,98.25,93.209999,93.519997,93.519997,9223300
10/29/2020,93.620003,96.730003,92.809998,95.769997,95.769997,5087400
10/30/2020,94.75,95.559998,93.349998,95.470001,95.470001,6677200
11/2/2020,96.919998,97.879997,95.949997,97.290001,97.290001,3533100
11/3/2020,98.029999,99.889999,97.620003,98.949997,98.949997,3593200
11/4/2020,101.470001,102.5,100.760002,101.190002,101.190002,5508700
11/5/2020,102.199997,103.580002,101.779999,102.160004,102.160004,3678700
11/6/2020,102.209999,103.400002,101.739998,103.07,103.07,2825900
11/9/2020,109.75,117.529999,109.040001,109.099998,109.099998,8323900
11/10/2020,108.099998,108.529999,106.360001,106.800003,106.800003,5180100
11/11/2020,108.010002,108.389999,105.419998,107.360001,107.360001,3031900
11/12/2020,106.550003,107.190002,105.220001,105.699997,105.699997,2760600
11/13/2020,106.800003,109.25,106.269997,108.849998,108.849998,2620200
11/16/2020,110.769997,111.440002,108.610001,109.709999,109.709999,3215000
11/17/2020,108.790001,110.419998,108.169998,109.949997,109.949997,2524700
11/18/2020,109.75,110.360001,107.910004,107.970001,107.970001,2861800
11/19/2020,111.370003,113.199997,109.260002,113.019997,113.019997,6914600
11/20/2020,112.690002,114.139999,112.339996,113.07,113.07,4370600
11/23/2020,114.129997,114.199997,111.559998,112.099998,112.099998,2896600
11/24/2020,113.830002,115,113.120003,114.879997,114.879997,4376300
11/25/2020,114.809998,115.309998,112.300003,114.980003,114.980003,3663300
11/27/2020,115.080002,115.809998,114.68,115.529999,115.529999,1707000
11/30/2020,114.629997,115.330002,112.889999,115.18,115.18,3734800
12/1/2020,116.470001,117.349998,115.550003,115.790001,115.790001,3635600
12/2/2020,115.440002,116.489998,114.330002,115.519997,115.519997,2478900
12/3/2020,115.129997,117.330002,114.949997,116.050003,116.050003,3347900
12/4/2020,116.519997,117.699997,115.290001,117.129997,117.129997,3444800
12/7/2020,117.940002,118.190002,116.639999,116.93,116.93,3686000
12/8/2020,120,121.830002,117.489998,117.989998,117.989998,4837600
12/9/2020,116,116.43,113.970001,114.580002,114.580002,6430300
12/10/2020,112.339996,115.599998,112.25,114.830002,114.830002,10790200
12/11/2020,114.25,115.389999,113.57,114.82,114.82,3786200
12/14/2020,115.540001,115.800003,113.529999,113.629997,113.629997,3691800
12/15/2020,114.480003,114.839996,113.25,114.68,114.68,3164100
12/16/2020,114.650002,115.449997,113.699997,114.169998,114.169998,3659800
12/17/2020,114.730003,115.040001,113.660004,114.699997,114.699997,3944300
12/18/2020,115.389999,115.489998,113.129997,114.809998,114.809998,6349100
12/21/2020,112.470001,113.139999,110.349998,112.489998,112.489998,4212400
12/22/2020,110.82,111.669998,110.190002,110.519997,110.519997,3802500
12/23/2020,111.040001,111.199997,109.610001,110.639999,110.639999,2906300
12/24/2020,111.080002,112.739998,110.889999,112.629997,112.629997,1683100
12/28/2020,113.339996,113.440002,111.779999,112.669998,112.669998,2534800
12/29/2020,113.480003,113.949997,111.690002,111.870003,111.870003,4950000
12/30/2020,112.709999,113.599998,112.489998,112.879997,112.879997,2421900
12/31/2020,112.559998,113.959999,112.32,113.860001,113.860001,2052200
1/4/2021,113.75,114,109.57,111.919998,111.919998,4326400
1/5/2021,113.309998,114.110001,112.040001,112.360001,112.360001,4035800
1/6/2021,111.900002,115.989998,111.529999,114.18,114.18,3166500
1/7/2021,114.980003,115.599998,114,114.43,114.43,4053400
1/8/2021,114.480003,117.269997,114.480003,116.790001,116.790001,3859900
1/11/2021,116.25,117.099998,114.300003,115.050003,115.050003,2729200
1/12/2021,114.040001,115.440002,109.519997,111.199997,111.199997,6062700
1/13/2021,112.019997,112.330002,109.18,110.239998,110.239998,6099100
1/14/2021,110.830002,111.010002,107.870003,107.980003,107.980003,6471900
1/15/2021,106.559998,109.010002,106.169998,108.199997,108.199997,7128700
1/19/2021,109.379997,109.440002,107.260002,107.669998,107.669998,3855400
1/20/2021,107.68,109.970001,107.599998,109.139999,109.139999,5003300
1/21/2021,109.360001,109.919998,108.459999,108.949997,108.949997,3715800
1/22/2021,107.760002,108.650002,106.849998,107.279999,107.279999,3858000
1/25/2021,106.75,106.760002,103.779999,106.709999,106.709999,7769100
1/26/2021,107.050003,107.989998,105.940002,106.209999,106.209999,5365200
1/27/2021,104.059998,104.790001,100.360001,103.220001,103.220001,9201200
1/28/2021,104.360001,106.290001,103.919998,105.25,105.25,6837500
1/29/2021,104.82,104.949997,102.309998,102.690002,102.690002,5523300
2/1/2021,103.860001,107.550003,103.089996,106.5,106.5,5445900
2/2/2021,107.93,111.099998,107.239998,110.019997,110.019997,4617500
2/3/2021,110.120003,111.110001,109.550003,110.199997,110.199997,4551500
2/4/2021,111.720001,113.080002,110.199997,112.239998,112.239998,3515300
2/5/2021,112.75,113.739998,111.980003,112.220001,112.220001,2656100
2/8/2021,113.419998,114.370003,112.559998,113.400002,113.400002,3876100
2/9/2021,112.650002,114.059998,111.220001,113.449997,113.449997,3774700
2/10/2021,113.949997,114.349998,108.589996,109.419998,109.419998,7297100
2/11/2021,110.690002,110.690002,107.660004,108.480003,108.480003,6702300
2/12/2021,108.790001,110.709999,108.190002,109.989998,109.989998,3605700
2/16/2021,110.989998,110.989998,108.599998,110.199997,110.199997,3768700
2/17/2021,109.769997,111.879997,109.580002,111.07,111.07,3772100
2/18/2021,111.599998,113.559998,111.260002,113.050003,113.050003,6335000
2/19/2021,113.459999,113.849998,110.25,111.360001,111.360001,5864600
2/22/2021,110.949997,114.5,109.870003,113.360001,113.360001,4778900
2/23/2021,113.220001,116.199997,112.230003,115.599998,115.599998,5073600
2/24/2021,114.5,120.5,114.43,119.07,119.07,6884300
2/25/2021,118.089996,119.160004,116.169998,116.290001,116.290001,6158800
2/26/2021,117.110001,117.68,114.279999,115.370003,115.370003,4169700
3/1/2021,117,117.669998,116.110001,116.68,116.68,3492100
3/2/2021,116.050003,116.870003,115.089996,115.68,115.68,3232400
3/3/2021,115.199997,116.339996,114.550003,115.800003,115.800003,3602100
3/4/2021,116.239998,118.089996,113.93,115.550003,115.550003,5181400
3/5/2021,116.980003,120.449997,115.519997,119.690002,119.690002,6138500
3/8/2021,120.199997,123.360001,119.75,121.5,121.5,5790900
3/9/2021,122.400002,124.220001,122.199997,122.5,122.5,5017900
3/10/2021,123.120003,124.349998,121.839996,123.860001,123.860001,3938200
3/11/2021,122.669998,126.25,122.669998,124.110001,124.110001,4352200
3/12/2021,123.970001,125.010002,123.120003,124.129997,124.129997,3340600
3/15/2021,124.199997,124.889999,123.440002,124,124,2758100
3/16/2021,124.32,124.940002,123.629997,124.120003,124.120003,2523600
3/17/2021,124.309998,124.309998,122.900002,123.529999,123.529999,2631100
3/18/2021,121.790001,123.709999,121.339996,122.410004,122.410004,3224000
3/19/2021,122.699997,123,121.029999,121.870003,121.870003,5051100
3/22/2021,121.970001,122.580002,121.18,121.709999,121.709999,2876400
3/23/2021,121.889999,122.57,120.790001,121.290001,121.290001,2907500
3/24/2021,121.800003,124.029999,121.720001,123.25,123.25,3551900
3/25/2021,122.529999,123.389999,120.699997,122.949997,122.949997,3485100
3/26/2021,123.160004,124.209999,122.260002,123.610001,123.610001,4135000
3/29/2021,122.440002,122.760002,119.050003,121.489998,121.489998,5340000
3/30/2021,120.580002,121.449997,119.300003,120.760002,120.760002,3511900
3/31/2021,120.300003,120.739998,118.540001,119.040001,119.040001,5063800
4/1/2021,120,122.690002,119.629997,122.169998,122.169998,4114400
4/5/2021,122.290001,123.790001,121.639999,122.870003,122.870003,3575400
4/6/2021,122.660004,123.870003,121.279999,123.690002,123.690002,2990000
4/7/2021,123.529999,124.040001,122.699997,123.120003,123.120003,3133600
4/8/2021,123.540001,124.400002,123.190002,124.150002,124.150002,2952300
4/9/2021,123.510002,124.68,123.150002,124.290001,124.290001,3649200
4/12/2021,124.290001,124.639999,123.660004,124.129997,124.129997,2670400
4/13/2021,124.040001,124.699997,123.07,124.5,124.5,3370100
4/14/2021,124.790001,125.050003,123.510002,123.849998,123.849998,2412500
4/15/2021,124.660004,126.300003,124.389999,125.529999,125.529999,3054500
4/16/2021,125.349998,126.029999,124.879997,125.089996,125.089996,5110900
4/19/2021,125.089996,125.660004,124.339996,125.129997,125.129997,3175600
4/20/2021,124.5,125.480003,124.029999,124.559998,124.559998,3715400
4/21/2021,125.870003,125.870003,124.139999,124.82,124.82,3909800
4/22/2021,124.419998,125.230003,123.790001,124.629997,124.629997,3504000
4/23/2021,124.300003,126.519997,123.580002,126.019997,126.019997,3887700
4/26/2021,126.040001,127.339996,125.870003,126.550003,126.550003,4584100
4/27/2021,124.849998,125.459999,121.230003,121.660004,121.660004,9036900
4/28/2021,122.139999,124.07,121.940002,123.419998,123.419998,5084400
4/29/2021,123.629997,123.720001,121.099998,122.260002,122.260002,3581900
4/30/2021,118.440002,120.400002,118.080002,120.120003,120.120003,14411700
5/3/2021,121.290001,121.790001,119.730003,120.07,120.07,10723800
5/4/2021,119.5,119.849998,117.129997,118.040001,118.040001,7520900
5/5/2021,118.610001,118.989998,116.440002,116.589996,116.589996,3896100
5/6/2021,116.93,118.169998,115.629997,118.129997,118.129997,4155300
5/7/2021,118.830002,119.07,117.129997,117.650002,117.650002,3840100
5/10/2021,118.220001,118.709999,116.089996,116.150002,116.150002,3146300
5/11/2021,115.139999,115.730003,113.669998,114.830002,114.830002,6195700
5/12/2021,113.989998,114.360001,112.739998,113.040001,113.040001,4974600
5/13/2021,113.459999,114.029999,112.410004,113.510002,113.510002,4464800
5/14/2021,114.019997,115.57,114,114.410004,114.410004,2734700
5/17/2021,113.449997,114.199997,112.099998,112.82,112.82,6114000
5/18/2021,113.410004,114.529999,112.540001,113.699997,113.699997,5246300
5/19/2021,112.040001,113.120003,111.410004,113.07,113.07,4623800
5/20/2021,113.089996,115.510002,113.07,114.620003,114.620003,4976800
5/21/2021,115.209999,115.559998,113.93,114.220001,114.220001,2727800
5/24/2021,115.559998,116,114.360001,115.860001,115.860001,3656700
5/25/2021,115.940002,116.599998,115.580002,115.709999,115.709999,4594200
5/26/2021,115.760002,116.190002,114.699997,115.349998,115.349998,4137700
5/27/2021,115.639999,116.260002,115.18,115.650002,115.650002,7142800
5/28/2021,116.599998,116.720001,114.970001,115.199997,115.199997,2779000
6/1/2021,115.949997,116.440002,114.330002,114.43,114.43,4237800
6/2/2021,114.870003,116.209999,114.620003,114.889999,114.889999,3296000
6/3/2021,114.150002,114.190002,112.760002,113.059998,113.059998,4141300
6/4/2021,113.370003,113.949997,113.089996,113.400002,113.400002,3412400
6/7/2021,112.519997,113.349998,109.32,109.660004,109.660004,6852900
6/8/2021,110.470001,110.800003,109.669998,109.809998,109.809998,4823100
6/9/2021,110.720001,111.650002,110,111.110001,111.110001,4789300
6/10/2021,111,111.400002,109.050003,109.489998,109.489998,7492200
6/11/2021,110.389999,110.5,109.830002,110.199997,110.199997,3552900
6/14/2021,110.129997,110.199997,108.089996,109.110001,109.110001,4863500
6/15/2021,109.379997,109.980003,108.43,109.730003,109.730003,3655000
6/16/2021,109.849998,109.910004,107.470001,108.199997,108.199997,4554900
6/17/2021,108.059998,110.260002,107.989998,109.050003,109.050003,4220900
6/18/2021,108.230003,108.599998,107.419998,107.559998,107.559998,4886400
6/21/2021,108.199997,109.360001,107.68,108.489998,108.489998,3756500
6/22/2021,108.489998,108.599998,107.400002,108.300003,108.300003,3567300
6/23/2021,108.300003,108.510002,107.279999,107.370003,107.370003,3172600
6/24/2021,108.059998,109.050003,107.870003,108.5,108.5,3052300
6/25/2021,108.440002,109.370003,108.18,108.989998,108.989998,5546500
6/28/2021,109.25,109.480003,107.360001,108.129997,108.129997,3592600
6/29/2021,108.080002,108.910004,106.480003,106.589996,106.589996,4325600
6/30/2021,106.599998,107.160004,106.360001,106.889999,106.889999,4234200
7/1/2021,107.260002,108.809998,107.110001,108.339996,108.339996,3196800
7/2/2021,108.720001,109.540001,108.470001,109.269997,109.269997,3261900
